source,periodStartUTC,fuelType,generationMW,publishTimeUTC,fetchedAtUTC
Elexon BMRS FUELINST,2024-12-01T00:00:00Z,BIOMASS,994.000,2024-12-01T00:05:00Z,2026-06-11T00:02:18.962466Z
Elexon BMRS FUELINST,2024-12-01T00:00:00Z,CCGT,6191.000,2024-12-01T00:05:00Z,2026-06-11T00:02:18.962466Z
Elexon BMRS FUELINST,2024-12-01T00:00:00Z,COAL,0.000,2024-12-01T00:05:00Z,2026-06-11T00:02:18.962466Z
Elexon BMRS FUELINST,2024-12-01T00:00:00Z,INTELEC,0.000,2024-12-01T00:05:00Z,2026-06-11T00:02:18.962466Z
Elexon BMRS FUELINST,2024-12-01T00:00:00Z,INTEW,0.000,2024-12-01T00:05:00Z,2026-06-11T00:02:18.962466Z
Elexon BMRS FUELINST,2024-12-01T00:00:00Z,INTFR,-57.000,2024-12-01T00:05:00Z,2026-06-11T00:02:18.962466Z
Elexon BMRS FUELINST,2024-12-01T00:00:00Z,INTGRNL,0.000,2024-12-01T00:05:00Z,2026-06-11T00:02:18.962466Z
Elexon BMRS FUELINST,2024-12-01T00:00:00Z,INTIFA2,-250.000,2024-12-01T00:05:00Z,2026-06-11T00:02:18.962466Z
Elexon BMRS FUELINST,2024-12-01T00:00:00Z,INTIRL,90.000,2024-12-01T00:05:00Z,2026-06-11T00:02:18.962466Z
Elexon BMRS FUELINST,2024-12-01T00:00:00Z,INTNED,-707.000,2024-12-01T00:05:00Z,2026-06-11T00:02:18.962466Z
Elexon BMRS FUELINST,2024-12-01T00:00:00Z,INTNEM,-542.000,2024-12-01T00:05:00Z,2026-06-11T00:02:18.962466Z
Elexon BMRS FUELINST,2024-12-01T00:00:00Z,INTNSL,698.000,2024-12-01T00:05:00Z,2026-06-11T00:02:18.962466Z
Elexon BMRS FUELINST,2024-12-01T00:00:00Z,INTVKL,174.000,2024-12-01T00:05:00Z,2026-06-11T00:02:18.962466Z
Elexon BMRS FUELINST,2024-12-01T00:00:00Z,NPSHYD,400.000,2024-12-01T00:05:00Z,2026-06-11T00:02:18.962466Z
Elexon BMRS FUELINST,2024-12-01T00:00:00Z,NUCLEAR,2368.000,2024-12-01T00:05:00Z,2026-06-11T00:02:18.962466Z
Elexon BMRS FUELINST,2024-12-01T00:00:00Z,OCGT,1.000,2024-12-01T00:05:00Z,2026-06-11T00:02:18.962466Z
Elexon BMRS FUELINST,2024-12-01T00:00:00Z,OIL,0.000,2024-12-01T00:05:00Z,2026-06-11T00:02:18.962466Z
Elexon BMRS FUELINST,2024-12-01T00:00:00Z,OTHER,443.000,2024-12-01T00:05:00Z,2026-06-11T00:02:18.962466Z
Elexon BMRS FUELINST,2024-12-01T00:00:00Z,PS,-1189.000,2024-12-01T00:05:00Z,2026-06-11T00:02:18.962466Z
Sheffield Solar PVLive,2024-12-01T00:00:00Z,SOLAR,0.000,,2026-06-11T00:02:19.457281Z
Elexon BMRS FUELINST,2024-12-01T00:00:00Z,WIND,13833.000,2024-12-01T00:05:00Z,2026-06-11T00:02:18.962466Z
Elexon BMRS FUELINST,2024-12-01T00:05:00Z,BIOMASS,1017.000,2024-12-01T00:10:00Z,2026-06-11T00:02:18.962466Z
Elexon BMRS FUELINST,2024-12-01T00:05:00Z,CCGT,6195.000,2024-12-01T00:10:00Z,2026-06-11T00:02:18.962466Z
Elexon BMRS FUELINST,2024-12-01T00:05:00Z,COAL,0.000,2024-12-01T00:10:00Z,2026-06-11T00:02:18.962466Z
Elexon BMRS FUELINST,2024-12-01T00:05:00Z,INTELEC,0.000,2024-12-01T00:10:00Z,2026-06-11T00:02:18.962466Z
Elexon BMRS FUELINST,2024-12-01T00:05:00Z,INTEW,0.000,2024-12-01T00:10:00Z,2026-06-11T00:02:18.962466Z
Elexon BMRS FUELINST,2024-12-01T00:05:00Z,INTFR,-102.000,2024-12-01T00:10:00Z,2026-06-11T00:02:18.962466Z
Elexon BMRS FUELINST,2024-12-01T00:05:00Z,INTGRNL,0.000,2024-12-01T00:10:00Z,2026-06-11T00:02:18.962466Z
Elexon BMRS FUELINST,2024-12-01T00:05:00Z,INTIFA2,-187.000,2024-12-01T00:10:00Z,2026-06-11T00:02:18.962466Z
Elexon BMRS FUELINST,2024-12-01T00:05:00Z,INTIRL,65.000,2024-12-01T00:10:00Z,2026-06-11T00:02:18.962466Z
Elexon BMRS FUELINST,2024-12-01T00:05:00Z,INTNED,-712.000,2024-12-01T00:10:00Z,2026-06-11T00:02:18.962466Z
Elexon BMRS FUELINST,2024-12-01T00:05:00Z,INTNEM,-542.000,2024-12-01T00:10:00Z,2026-06-11T00:02:18.962466Z
Elexon BMRS FUELINST,2024-12-01T00:05:00Z,INTNSL,698.000,2024-12-01T00:10:00Z,2026-06-11T00:02:18.962466Z
Elexon BMRS FUELINST,2024-12-01T00:05:00Z,INTVKL,168.000,2024-12-01T00:10:00Z,2026-06-11T00:02:18.962466Z
Elexon BMRS FUELINST,2024-12-01T00:05:00Z,NPSHYD,398.000,2024-12-01T00:10:00Z,2026-06-11T00:02:18.962466Z
Elexon BMRS FUELINST,2024-12-01T00:05:00Z,NUCLEAR,2367.000,2024-12-01T00:10:00Z,2026-06-11T00:02:18.962466Z
Elexon BMRS FUELINST,2024-12-01T00:05:00Z,OCGT,1.000,2024-12-01T00:10:00Z,2026-06-11T00:02:18.962466Z
Elexon BMRS FUELINST,2024-12-01T00:05:00Z,OIL,0.000,2024-12-01T00:10:00Z,2026-06-11T00:02:18.962466Z
Elexon BMRS FUELINST,2024-12-01T00:05:00Z,OTHER,469.000,2024-12-01T00:10:00Z,2026-06-11T00:02:18.962466Z
Elexon BMRS FUELINST,2024-12-01T00:05:00Z,PS,-1181.000,2024-12-01T00:10:00Z,2026-06-11T00:02:18.962466Z
