source,periodStartUTC,fuelType,generationMW,publishTimeUTC,fetchedAtUTC
Elexon BMRS FUELINST,2025-02-01T00:00:00Z,BIOMASS,2521.000,2025-02-01T00:05:00Z,2026-06-11T23:54:33.567032Z
Elexon BMRS FUELINST,2025-02-01T00:00:00Z,CCGT,12067.000,2025-02-01T00:05:00Z,2026-06-11T23:54:33.567032Z
Elexon BMRS FUELINST,2025-02-01T00:00:00Z,COAL,0.000,2025-02-01T00:05:00Z,2026-06-11T23:54:33.567032Z
Elexon BMRS FUELINST,2025-02-01T00:00:00Z,INTELEC,0.000,2025-02-01T00:05:00Z,2026-06-11T23:54:33.567032Z
Elexon BMRS FUELINST,2025-02-01T00:00:00Z,INTEW,0.000,2025-02-01T00:05:00Z,2026-06-11T23:54:33.567032Z
Elexon BMRS FUELINST,2025-02-01T00:00:00Z,INTFR,1501.000,2025-02-01T00:05:00Z,2026-06-11T23:54:33.567032Z
Elexon BMRS FUELINST,2025-02-01T00:00:00Z,INTGRNL,-217.000,2025-02-01T00:05:00Z,2026-06-11T23:54:33.567032Z
Elexon BMRS FUELINST,2025-02-01T00:00:00Z,INTIFA2,-1.000,2025-02-01T00:05:00Z,2026-06-11T23:54:33.567032Z
Elexon BMRS FUELINST,2025-02-01T00:00:00Z,INTIRL,-71.000,2025-02-01T00:05:00Z,2026-06-11T23:54:33.567032Z
Elexon BMRS FUELINST,2025-02-01T00:00:00Z,INTNED,1016.000,2025-02-01T00:05:00Z,2026-06-11T23:54:33.567032Z
Elexon BMRS FUELINST,2025-02-01T00:00:00Z,INTNEM,994.000,2025-02-01T00:05:00Z,2026-06-11T23:54:33.567032Z
Elexon BMRS FUELINST,2025-02-01T00:00:00Z,INTNSL,1397.000,2025-02-01T00:05:00Z,2026-06-11T23:54:33.567032Z
Elexon BMRS FUELINST,2025-02-01T00:00:00Z,INTVKL,692.000,2025-02-01T00:05:00Z,2026-06-11T23:54:33.567032Z
Elexon BMRS FUELINST,2025-02-01T00:00:00Z,NPSHYD,349.000,2025-02-01T00:05:00Z,2026-06-11T23:54:33.567032Z
Elexon BMRS FUELINST,2025-02-01T00:00:00Z,NUCLEAR,4263.000,2025-02-01T00:05:00Z,2026-06-11T23:54:33.567032Z
Elexon BMRS FUELINST,2025-02-01T00:00:00Z,OCGT,1.000,2025-02-01T00:05:00Z,2026-06-11T23:54:33.567032Z
Elexon BMRS FUELINST,2025-02-01T00:00:00Z,OIL,0.000,2025-02-01T00:05:00Z,2026-06-11T23:54:33.567032Z
Elexon BMRS FUELINST,2025-02-01T00:00:00Z,OTHER,328.000,2025-02-01T00:05:00Z,2026-06-11T23:54:33.567032Z
Elexon BMRS FUELINST,2025-02-01T00:00:00Z,PS,-18.000,2025-02-01T00:05:00Z,2026-06-11T23:54:33.567032Z
Sheffield Solar PVLive,2025-02-01T00:00:00Z,SOLAR,0.000,,2026-06-11T23:54:34.060197Z
Elexon BMRS FUELINST,2025-02-01T00:00:00Z,WIND,3287.000,2025-02-01T00:05:00Z,2026-06-11T23:54:33.567032Z
Elexon BMRS FUELINST,2025-02-01T00:05:00Z,BIOMASS,2549.000,2025-02-01T00:10:00Z,2026-06-11T23:54:33.567032Z
Elexon BMRS FUELINST,2025-02-01T00:05:00Z,CCGT,12010.000,2025-02-01T00:10:00Z,2026-06-11T23:54:33.567032Z
Elexon BMRS FUELINST,2025-02-01T00:05:00Z,COAL,0.000,2025-02-01T00:10:00Z,2026-06-11T23:54:33.567032Z
Elexon BMRS FUELINST,2025-02-01T00:05:00Z,INTELEC,0.000,2025-02-01T00:10:00Z,2026-06-11T23:54:33.567032Z
Elexon BMRS FUELINST,2025-02-01T00:05:00Z,INTEW,0.000,2025-02-01T00:10:00Z,2026-06-11T23:54:33.567032Z
Elexon BMRS FUELINST,2025-02-01T00:05:00Z,INTFR,1501.000,2025-02-01T00:10:00Z,2026-06-11T23:54:33.567032Z
Elexon BMRS FUELINST,2025-02-01T00:05:00Z,INTGRNL,-191.000,2025-02-01T00:10:00Z,2026-06-11T23:54:33.567032Z
Elexon BMRS FUELINST,2025-02-01T00:05:00Z,INTIFA2,-1.000,2025-02-01T00:10:00Z,2026-06-11T23:54:33.567032Z
Elexon BMRS FUELINST,2025-02-01T00:05:00Z,INTIRL,-70.000,2025-02-01T00:10:00Z,2026-06-11T23:54:33.567032Z
Elexon BMRS FUELINST,2025-02-01T00:05:00Z,INTNED,1022.000,2025-02-01T00:10:00Z,2026-06-11T23:54:33.567032Z
Elexon BMRS FUELINST,2025-02-01T00:05:00Z,INTNEM,995.000,2025-02-01T00:10:00Z,2026-06-11T23:54:33.567032Z
Elexon BMRS FUELINST,2025-02-01T00:05:00Z,INTNSL,1397.000,2025-02-01T00:10:00Z,2026-06-11T23:54:33.567032Z
Elexon BMRS FUELINST,2025-02-01T00:05:00Z,INTVKL,694.000,2025-02-01T00:10:00Z,2026-06-11T23:54:33.567032Z
Elexon BMRS FUELINST,2025-02-01T00:05:00Z,NPSHYD,348.000,2025-02-01T00:10:00Z,2026-06-11T23:54:33.567032Z
Elexon BMRS FUELINST,2025-02-01T00:05:00Z,NUCLEAR,4259.000,2025-02-01T00:10:00Z,2026-06-11T23:54:33.567032Z
Elexon BMRS FUELINST,2025-02-01T00:05:00Z,OCGT,0.000,2025-02-01T00:10:00Z,2026-06-11T23:54:33.567032Z
Elexon BMRS FUELINST,2025-02-01T00:05:00Z,OIL,0.000,2025-02-01T00:10:00Z,2026-06-11T23:54:33.567032Z
Elexon BMRS FUELINST,2025-02-01T00:05:00Z,OTHER,344.000,2025-02-01T00:10:00Z,2026-06-11T23:54:33.567032Z
Elexon BMRS FUELINST,2025-02-01T00:05:00Z,PS,-19.000,2025-02-01T00:10:00Z,2026-06-11T23:54:33.567032Z
Elexon BMRS FUELINST,2025-02-01T00:05:00Z,WIND,3399.000,2025-02-01T00:10:00Z,2026-06-11T23:54:33.567032Z
Elexon BMRS FUELINST,2025-02-01T00:10:00Z,BIOMASS,2553.000,2025-02-01T00:15:00Z,2026-06-11T23:54:33.567032Z
Elexon BMRS FUELINST,2025-02-01T00:10:00Z,CCGT,11836.000,2025-02-01T00:15:00Z,2026-06-11T23:54:33.567032Z
Elexon BMRS FUELINST,2025-02-01T00:10:00Z,COAL,0.000,2025-02-01T00:15:00Z,2026-06-11T23:54:33.567032Z
Elexon BMRS FUELINST,2025-02-01T00:10:00Z,INTELEC,0.000,2025-02-01T00:15:00Z,2026-06-11T23:54:33.567032Z
Elexon BMRS FUELINST,2025-02-01T00:10:00Z,INTEW,0.000,2025-02-01T00:15:00Z,2026-06-11T23:54:33.567032Z
Elexon BMRS FUELINST,2025-02-01T00:10:00Z,INTFR,1501.000,2025-02-01T00:15:00Z,2026-06-11T23:54:33.567032Z
Elexon BMRS FUELINST,2025-02-01T00:10:00Z,INTGRNL,-166.000,2025-02-01T00:15:00Z,2026-06-11T23:54:33.567032Z
Elexon BMRS FUELINST,2025-02-01T00:10:00Z,INTIFA2,-1.000,2025-02-01T00:15:00Z,2026-06-11T23:54:33.567032Z
Elexon BMRS FUELINST,2025-02-01T00:10:00Z,INTIRL,-51.000,2025-02-01T00:15:00Z,2026-06-11T23:54:33.567032Z
Elexon BMRS FUELINST,2025-02-01T00:10:00Z,INTNED,1022.000,2025-02-01T00:15:00Z,2026-06-11T23:54:33.567032Z
Elexon BMRS FUELINST,2025-02-01T00:10:00Z,INTNEM,995.000,2025-02-01T00:15:00Z,2026-06-11T23:54:33.567032Z
Elexon BMRS FUELINST,2025-02-01T00:10:00Z,INTNSL,1397.000,2025-02-01T00:15:00Z,2026-06-11T23:54:33.567032Z
Elexon BMRS FUELINST,2025-02-01T00:10:00Z,INTVKL,694.000,2025-02-01T00:15:00Z,2026-06-11T23:54:33.567032Z
Elexon BMRS FUELINST,2025-02-01T00:10:00Z,NPSHYD,349.000,2025-02-01T00:15:00Z,2026-06-11T23:54:33.567032Z
Elexon BMRS FUELINST,2025-02-01T00:10:00Z,NUCLEAR,4260.000,2025-02-01T00:15:00Z,2026-06-11T23:54:33.567032Z
Elexon BMRS FUELINST,2025-02-01T00:10:00Z,OCGT,1.000,2025-02-01T00:15:00Z,2026-06-11T23:54:33.567032Z
Elexon BMRS FUELINST,2025-02-01T00:10:00Z,OIL,0.000,2025-02-01T00:15:00Z,2026-06-11T23:54:33.567032Z
Elexon BMRS FUELINST,2025-02-01T00:10:00Z,OTHER,262.000,2025-02-01T00:15:00Z,2026-06-11T23:54:33.567032Z
Elexon BMRS FUELINST,2025-02-01T00:10:00Z,PS,126.000,2025-02-01T00:15:00Z,2026-06-11T23:54:33.567032Z
Elexon BMRS FUELINST,2025-02-01T00:10:00Z,WIND,3488.000,2025-02-01T00:15:00Z,2026-06-11T23:54:33.567032Z
Elexon BMRS FUELINST,2025-02-01T00:15:00Z,BIOMASS,2555.000,2025-02-01T00:20:00Z,2026-06-11T23:54:33.567032Z
Elexon BMRS FUELINST,2025-02-01T00:15:00Z,CCGT,11713.000,2025-02-01T00:20:00Z,2026-06-11T23:54:33.567032Z
Elexon BMRS FUELINST,2025-02-01T00:15:00Z,COAL,0.000,2025-02-01T00:20:00Z,2026-06-11T23:54:33.567032Z
Elexon BMRS FUELINST,2025-02-01T00:15:00Z,INTELEC,0.000,2025-02-01T00:20:00Z,2026-06-11T23:54:33.567032Z
Elexon BMRS FUELINST,2025-02-01T00:15:00Z,INTEW,0.000,2025-02-01T00:20:00Z,2026-06-11T23:54:33.567032Z
Elexon BMRS FUELINST,2025-02-01T00:15:00Z,INTFR,1501.000,2025-02-01T00:20:00Z,2026-06-11T23:54:33.567032Z
