source,periodStartUTC,fuelType,generationMW,publishTimeUTC,fetchedAtUTC
Elexon BMRS FUELINST,2025-03-01T00:00:00Z,BIOMASS,3091.000,2025-03-01T00:05:00Z,2026-06-11T23:55:14.167607Z
Elexon BMRS FUELINST,2025-03-01T00:00:00Z,CCGT,11093.000,2025-03-01T00:05:00Z,2026-06-11T23:55:14.167607Z
Elexon BMRS FUELINST,2025-03-01T00:00:00Z,COAL,0.000,2025-03-01T00:05:00Z,2026-06-11T23:55:14.167607Z
Elexon BMRS FUELINST,2025-03-01T00:00:00Z,INTELEC,995.000,2025-03-01T00:05:00Z,2026-06-11T23:55:14.167607Z
Elexon BMRS FUELINST,2025-03-01T00:00:00Z,INTEW,0.000,2025-03-01T00:05:00Z,2026-06-11T23:55:14.167607Z
Elexon BMRS FUELINST,2025-03-01T00:00:00Z,INTFR,1922.000,2025-03-01T00:05:00Z,2026-06-11T23:55:14.167607Z
Elexon BMRS FUELINST,2025-03-01T00:00:00Z,INTGRNL,-310.000,2025-03-01T00:05:00Z,2026-06-11T23:55:14.167607Z
Elexon BMRS FUELINST,2025-03-01T00:00:00Z,INTIFA2,964.000,2025-03-01T00:05:00Z,2026-06-11T23:55:14.167607Z
Elexon BMRS FUELINST,2025-03-01T00:00:00Z,INTIRL,0.000,2025-03-01T00:05:00Z,2026-06-11T23:55:14.167607Z
Elexon BMRS FUELINST,2025-03-01T00:00:00Z,INTNED,-324.000,2025-03-01T00:05:00Z,2026-06-11T23:55:14.167607Z
Elexon BMRS FUELINST,2025-03-01T00:00:00Z,INTNEM,-78.000,2025-03-01T00:05:00Z,2026-06-11T23:55:14.167607Z
Elexon BMRS FUELINST,2025-03-01T00:00:00Z,INTNSL,1397.000,2025-03-01T00:05:00Z,2026-06-11T23:55:14.167607Z
Elexon BMRS FUELINST,2025-03-01T00:00:00Z,INTVKL,-744.000,2025-03-01T00:05:00Z,2026-06-11T23:55:14.167607Z
Elexon BMRS FUELINST,2025-03-01T00:00:00Z,NPSHYD,391.000,2025-03-01T00:05:00Z,2026-06-11T23:55:14.167607Z
Elexon BMRS FUELINST,2025-03-01T00:00:00Z,NUCLEAR,4192.000,2025-03-01T00:05:00Z,2026-06-11T23:55:14.167607Z
Elexon BMRS FUELINST,2025-03-01T00:00:00Z,OCGT,31.000,2025-03-01T00:05:00Z,2026-06-11T23:55:14.167607Z
Elexon BMRS FUELINST,2025-03-01T00:00:00Z,OIL,0.000,2025-03-01T00:05:00Z,2026-06-11T23:55:14.167607Z
Elexon BMRS FUELINST,2025-03-01T00:00:00Z,OTHER,210.000,2025-03-01T00:05:00Z,2026-06-11T23:55:14.167607Z
Elexon BMRS FUELINST,2025-03-01T00:00:00Z,PS,-20.000,2025-03-01T00:05:00Z,2026-06-11T23:55:14.167607Z
Sheffield Solar PVLive,2025-03-01T00:00:00Z,SOLAR,0.000,,2026-06-11T23:55:14.497159Z
Elexon BMRS FUELINST,2025-03-01T00:00:00Z,WIND,4661.000,2025-03-01T00:05:00Z,2026-06-11T23:55:14.167607Z
Elexon BMRS FUELINST,2025-03-01T00:05:00Z,BIOMASS,3092.000,2025-03-01T00:10:00Z,2026-06-11T23:55:14.167607Z
Elexon BMRS FUELINST,2025-03-01T00:05:00Z,CCGT,11079.000,2025-03-01T00:10:00Z,2026-06-11T23:55:14.167607Z
Elexon BMRS FUELINST,2025-03-01T00:05:00Z,COAL,0.000,2025-03-01T00:10:00Z,2026-06-11T23:55:14.167607Z
Elexon BMRS FUELINST,2025-03-01T00:05:00Z,INTELEC,997.000,2025-03-01T00:10:00Z,2026-06-11T23:55:14.167607Z
Elexon BMRS FUELINST,2025-03-01T00:05:00Z,INTEW,0.000,2025-03-01T00:10:00Z,2026-06-11T23:55:14.167607Z
Elexon BMRS FUELINST,2025-03-01T00:05:00Z,INTFR,1943.000,2025-03-01T00:10:00Z,2026-06-11T23:55:14.167607Z
Elexon BMRS FUELINST,2025-03-01T00:05:00Z,INTGRNL,-294.000,2025-03-01T00:10:00Z,2026-06-11T23:55:14.167607Z
Elexon BMRS FUELINST,2025-03-01T00:05:00Z,INTIFA2,992.000,2025-03-01T00:10:00Z,2026-06-11T23:55:14.167607Z
Elexon BMRS FUELINST,2025-03-01T00:05:00Z,INTIRL,0.000,2025-03-01T00:10:00Z,2026-06-11T23:55:14.167607Z
Elexon BMRS FUELINST,2025-03-01T00:05:00Z,INTNED,-239.000,2025-03-01T00:10:00Z,2026-06-11T23:55:14.167607Z
Elexon BMRS FUELINST,2025-03-01T00:05:00Z,INTNEM,-50.000,2025-03-01T00:10:00Z,2026-06-11T23:55:14.167607Z
Elexon BMRS FUELINST,2025-03-01T00:05:00Z,INTNSL,1397.000,2025-03-01T00:10:00Z,2026-06-11T23:55:14.167607Z
Elexon BMRS FUELINST,2025-03-01T00:05:00Z,INTVKL,-838.000,2025-03-01T00:10:00Z,2026-06-11T23:55:14.167607Z
Elexon BMRS FUELINST,2025-03-01T00:05:00Z,NPSHYD,384.000,2025-03-01T00:10:00Z,2026-06-11T23:55:14.167607Z
Elexon BMRS FUELINST,2025-03-01T00:05:00Z,NUCLEAR,4188.000,2025-03-01T00:10:00Z,2026-06-11T23:55:14.167607Z
Elexon BMRS FUELINST,2025-03-01T00:05:00Z,OCGT,32.000,2025-03-01T00:10:00Z,2026-06-11T23:55:14.167607Z
Elexon BMRS FUELINST,2025-03-01T00:05:00Z,OIL,0.000,2025-03-01T00:10:00Z,2026-06-11T23:55:14.167607Z
Elexon BMRS FUELINST,2025-03-01T00:05:00Z,OTHER,249.000,2025-03-01T00:10:00Z,2026-06-11T23:55:14.167607Z
Elexon BMRS FUELINST,2025-03-01T00:05:00Z,PS,-26.000,2025-03-01T00:10:00Z,2026-06-11T23:55:14.167607Z
Elexon BMRS FUELINST,2025-03-01T00:05:00Z,WIND,4685.000,2025-03-01T00:10:00Z,2026-06-11T23:55:14.167607Z
