source,periodStartUTC,fuelType,generationMW,publishTimeUTC,fetchedAtUTC
Elexon BMRS FUELINST,2025-08-01T00:00:00Z,BIOMASS,3045.000,2025-08-01T00:05:00Z,2026-06-11T23:58:53.821520Z
Elexon BMRS FUELINST,2025-08-01T00:00:00Z,CCGT,4316.000,2025-08-01T00:05:00Z,2026-06-11T23:58:53.821520Z
Elexon BMRS FUELINST,2025-08-01T00:00:00Z,COAL,0.000,2025-08-01T00:05:00Z,2026-06-11T23:58:53.821520Z
Elexon BMRS FUELINST,2025-08-01T00:00:00Z,INTELEC,970.000,2025-08-01T00:05:00Z,2026-06-11T23:58:53.821520Z
Elexon BMRS FUELINST,2025-08-01T00:00:00Z,INTEW,0.000,2025-08-01T00:05:00Z,2026-06-11T23:58:53.821520Z
Elexon BMRS FUELINST,2025-08-01T00:00:00Z,INTFR,1931.000,2025-08-01T00:05:00Z,2026-06-11T23:58:53.821520Z
Elexon BMRS FUELINST,2025-08-01T00:00:00Z,INTGRNL,-514.000,2025-08-01T00:05:00Z,2026-06-11T23:58:53.821520Z
Elexon BMRS FUELINST,2025-08-01T00:00:00Z,INTIFA2,926.000,2025-08-01T00:05:00Z,2026-06-11T23:58:53.821520Z
Elexon BMRS FUELINST,2025-08-01T00:00:00Z,INTIRL,-59.000,2025-08-01T00:05:00Z,2026-06-11T23:58:53.821520Z
Elexon BMRS FUELINST,2025-08-01T00:00:00Z,INTNED,-1013.000,2025-08-01T00:05:00Z,2026-06-11T23:58:53.821520Z
Elexon BMRS FUELINST,2025-08-01T00:00:00Z,INTNEM,-95.000,2025-08-01T00:05:00Z,2026-06-11T23:58:53.821520Z
Elexon BMRS FUELINST,2025-08-01T00:00:00Z,INTNSL,1395.000,2025-08-01T00:05:00Z,2026-06-11T23:58:53.821520Z
Elexon BMRS FUELINST,2025-08-01T00:00:00Z,INTVKL,-735.000,2025-08-01T00:05:00Z,2026-06-11T23:58:53.821520Z
