source,periodStartUTC,fuelType,generationMW,publishTimeUTC,fetchedAtUTC
Elexon BMRS FUELINST,2023-10-01T00:00:00Z,BIOMASS,857.000,2023-10-01T00:05:00Z,2026-06-09T23:52:36.259913Z
Elexon BMRS FUELINST,2023-10-01T00:00:00Z,CCGT,3852.000,2023-10-01T00:05:00Z,2026-06-09T23:52:36.259913Z
Elexon BMRS FUELINST,2023-10-01T00:00:00Z,COAL,0.000,2023-10-01T00:05:00Z,2026-06-09T23:52:36.259913Z
Elexon BMRS FUELINST,2023-10-01T00:00:00Z,INTELEC,-753.000,2023-10-01T00:05:00Z,2026-06-09T23:52:36.259913Z
Elexon BMRS FUELINST,2023-10-01T00:00:00Z,INTEW,0.000,2023-10-01T00:05:00Z,2026-06-09T23:52:36.259913Z
Elexon BMRS FUELINST,2023-10-01T00:00:00Z,INTFR,-152.000,2023-10-01T00:05:00Z,2026-06-09T23:52:36.259913Z
Elexon BMRS FUELINST,2023-10-01T00:00:00Z,INTIFA2,-527.000,2023-10-01T00:05:00Z,2026-06-09T23:52:36.259913Z
Elexon BMRS FUELINST,2023-10-01T00:00:00Z,INTIRL,0.000,2023-10-01T00:05:00Z,2026-06-09T23:52:36.259913Z
Elexon BMRS FUELINST,2023-10-01T00:00:00Z,INTNED,-804.000,2023-10-01T00:05:00Z,2026-06-09T23:52:36.259913Z
Elexon BMRS FUELINST,2023-10-01T00:00:00Z,INTNEM,0.000,2023-10-01T00:05:00Z,2026-06-09T23:52:36.259913Z
Elexon BMRS FUELINST,2023-10-01T00:00:00Z,INTNSL,1399.000,2023-10-01T00:05:00Z,2026-06-09T23:52:36.259913Z
Elexon BMRS FUELINST,2023-10-01T00:00:00Z,NPSHYD,551.000,2023-10-01T00:05:00Z,2026-06-09T23:52:36.259913Z
Elexon BMRS FUELINST,2023-10-01T00:00:00Z,NUCLEAR,4539.000,2023-10-01T00:05:00Z,2026-06-09T23:52:36.259913Z
Elexon BMRS FUELINST,2023-10-01T00:00:00Z,OCGT,1.000,2023-10-01T00:05:00Z,2026-06-09T23:52:36.259913Z
Elexon BMRS FUELINST,2023-10-01T00:00:00Z,OIL,0.000,2023-10-01T00:05:00Z,2026-06-09T23:52:36.259913Z
Elexon BMRS FUELINST,2023-10-01T00:00:00Z,OTHER,195.000,2023-10-01T00:05:00Z,2026-06-09T23:52:36.259913Z
Elexon BMRS FUELINST,2023-10-01T00:00:00Z,PS,-1096.000,2023-10-01T00:05:00Z,2026-06-09T23:52:36.259913Z
Sheffield Solar PVLive,2023-10-01T00:00:00Z,SOLAR,0.000,,2026-06-09T23:52:36.642611Z
Elexon BMRS FUELINST,2023-10-01T00:00:00Z,WIND,10464.000,2023-10-01T00:05:00Z,2026-06-09T23:52:36.259913Z
Elexon BMRS FUELINST,2023-10-01T00:05:00Z,BIOMASS,857.000,2023-10-01T00:10:00Z,2026-06-09T23:52:36.259913Z
Elexon BMRS FUELINST,2023-10-01T00:05:00Z,CCGT,3852.000,2023-10-01T00:10:00Z,2026-06-09T23:52:36.259913Z
